group,variable,value
2011876,Manchester,0
2011876,Marseille,0
2011876,Merthyr Mawr,0
2011876,Middletown,0
2011876,Milan,0
2011876,Minsk,0
2011876,Modena,0
2011876,Moscow,0
2011876,Munich,0
2011876,Mönchengladbach,0
2011876,Nancy,0
2011876,Naples,0
2011876,Narford,0
2011876,New Haven,0
2011876,New Rochelle,0
2011876,New York,0
2011876,Newport,0
2011876,NoInfo,0
2011876,Novara,0
2011876,Oakland,0
2011876,Oswestry,0
2011876,Oxford,0
2011876,Palermo,0
2011876,Paris,1
2011876,Parma,0
2011876,Pavia,0
2011876,Pisa,0
2011876,Poppi,0
2011876,Prato,0
2011876,Princeton,0
2011876,Providence,0
2011876,Queensferry,0
2011876,Ravenna,0
2011876,Rhodes,0
2011876,Riga,0
2011876,Rio de Janeiro,0
2011876,Rome,0
2011876,San Casciano in Val di Pesa,0
2011876,San Gimignano,0
2011876,San Marino,0
2011876,Santiago de Compostela,0
2011876,Sassari,0
2011876,Savona,0
2011876,Schweinfurt,0
2011876,Siena,0
2011876,Skirling,0
2011876,Sonning,0
2011876,South Hadley,0
2011876,St Petersburg,0
2011876,Stanford,0
2011876,Stowe,0
2011876,Stuttgart,0
2011876,Sudbury,0
2011876,Thenford,0
2011876,Tokyo,0
2011876,Tours,0
2011876,Treia,0
2011876,Treviso,0
2011876,Trieste,0
2011876,Trivignano,0
2011876,Turin,0
2011876,University of Notre Dame,0
2011876,Uppsala,0
2011876,Urbana,0
2011876,Vatican City,0
2011876,Venice,2
2011876,Verona,0
2011876,Vienna,0
2011876,Washington,0
2011876,Wellesley,0
2011876,Williamstown,0
2011876,Woodstock,0
2011876,Worcester,0
2011876,Wroclaw,0
2011876,Zurich,0
2013774,Althorp,0
2013774,Amsterdam,0
2013774,Arezzo,0
2013774,Athens,2
2013774,Augsburg,0
2013774,Baltimore,0
2013774,Barcelona,0
2013774,Barga,0
2013774,Berlin,0
2013774,Besançon,0
2013774,Bibbiena,0
2013774,Blenheim Palace,0
2013774,Bloomington,0
2013774,Bologna,0
2013774,Boston,0
2013774,Brunswick,0
2013774,Brussels,0
2013774,Camaldoli,0
2013774,Cambridge,0
2013774,Cambrils,0
2013774,Capaccio,0
2013774,Carpentras,0
2013774,Castiglione,0
2013774,Charlottesville,0
2013774,Chatsworth House,0
2013774,Chicago,0
2013774,Chiusa di Pesio,0
2013774,Cincinnati,0
2013774,Claremont,0
2013774,Cologne,0
2013774,Cologny,0
2013774,Copenhagen,0
2013774,Crowan,0
2013774,Dresden,0
2013774,Dunecht,0
2013774,East of England,0
2013774,Edensor,0
2013774,Edinburgh,0
2013774,England,0
2013774,Europe,0
2013774,Euston,0
2013774,Figline Valdarno,0
2013774,Florence,1
2013774,Fosbury,0
2013774,Frankfurt am Main,0
2013774,Fratta Polesine,0
2013774,Gemeente Amsterdam,0
2013774,Gemeente Den Haag,0
2013774,Geneva,0
2013774,Genoa,0
2013774,Glasgow,0
2013774,Hamburg,0
2013774,Hanover,0
2013774,Iecava,0
2013774,Italy,0
2013774,Ithaca,0
2013774,Jenkintown,0
2013774,Kew,0
2013774,Koper,0
2013774,Latrobe,1
2013774,Leipzig,0
2013774,Livorno,0
2013774,Liège,0
2013774,London,4
2013774,Los Angeles,0
2013774,Lucca,0
2013774,Ludwigsburg,0
2013774,Lviv,0
2013774,Maldon,0
2013774,Manchester,0
2013774,Marseille,0
2013774,Merthyr Mawr,0
2013774,Middletown,0
2013774,Milan,0
2013774,Minsk,0
2013774,Modena,0
2013774,Moscow,0
2013774,Munich,0
2013774,Mönchengladbach,0
2013774,Nancy,0
2013774,Naples,0
2013774,Narford,0
2013774,New Haven,0
2013774,New Rochelle,0
2013774,New York,1
2013774,Newport,0
2013774,NoInfo,4
2013774,Novara,0
2013774,Oakland,0
2013774,Oswestry,0
2013774,Oxford,0
2013774,Palermo,0
2013774,Paris,0
2013774,Parma,0
2013774,Pavia,0
2013774,Pisa,0
2013774,Poppi,0
2013774,Prato,0
2013774,Princeton,0
2013774,Providence,0
2013774,Queensferry,0
2013774,Ravenna,0
2013774,Rhodes,0
2013774,Riga,0
2013774,Rio de Janeiro,0
2013774,Rome,0
2013774,San Casciano in Val di Pesa,0
2013774,San Gimignano,0
2013774,San Marino,0
2013774,Santiago de Compostela,0
2013774,Sassari,0
2013774,Savona,0
2013774,Schweinfurt,0
2013774,Siena,0
2013774,Skirling,0
2013774,Sonning,0
2013774,South Hadley,0
2013774,St Petersburg,0
2013774,Stanford,0
2013774,Stowe,0
2013774,Stuttgart,0
2013774,Sudbury,0
2013774,Thenford,0
2013774,Tokyo,0
2013774,Tours,0
2013774,Treia,0
2013774,Treviso,0
2013774,Trieste,0
2013774,Trivignano,0
2013774,Turin,0
2013774,University of Notre Dame,0
2013774,Uppsala,0
2013774,Urbana,0
2013774,Vatican City,0
2013774,Venice,0
2013774,Verona,0
2013774,Vienna,0
2013774,Washington,0
2013774,Wellesley,0
2013774,Williamstown,0
2013774,Woodstock,0
2013774,Worcester,0
2013774,Wroclaw,0
2013774,Zurich,0
2013814,Althorp,0
2013814,Amsterdam,0
2013814,Arezzo,0
2013814,Athens,0
2013814,Augsburg,0
2013814,Baltimore,0
2013814,Barcelona,0
2013814,Barga,0
2013814,Berlin,0
2013814,Besançon,0
2013814,Bibbiena,0
2013814,Blenheim Palace,0
2013814,Bloomington,0
2013814,Bologna,0
2013814,Boston,2
2013814,Brunswick,0
2013814,Brussels,0
2013814,Camaldoli,0
2013814,Cambridge,0
2013814,Cambrils,0
2013814,Capaccio,0
2013814,Carpentras,0
2013814,Castiglione,0
2013814,Charlottesville,0
2013814,Chatsworth House,0
2013814,Chicago,0
2013814,Chiusa di Pesio,0
2013814,Cincinnati,0
2013814,Claremont,0
2013814,Cologne,0
2013814,Cologny,0
2013814,Copenhagen,0
2013814,Crowan,0
2013814,Dresden,0
2013814,Dunecht,1
2013814,East of England,0
2013814,Edensor,0
2013814,Edinburgh,0
2013814,England,0
2013814,Europe,0
2013814,Euston,1
2013814,Figline Valdarno,0
2013814,Florence,1
2013814,Fosbury,0
2013814,Frankfurt am Main,0
2013814,Fratta Polesine,0
2013814,Gemeente Amsterdam,0
2013814,Gemeente Den Haag,0
2013814,Geneva,0
2013814,Genoa,0
2013814,Glasgow,0
2013814,Hamburg,0
2013814,Hanover,0
2013814,Iecava,0
2013814,Italy,0
2013814,Ithaca,0
2013814,Jenkintown,0
2013814,Kew,0
2013814,Koper,0
2013814,Latrobe,0
2013814,Leipzig,0
2013814,Livorno,0
2013814,Liège,0
2013814,London,3
2013814,Los Angeles,0
2013814,Lucca,0
2013814,Ludwigsburg,0
2013814,Lviv,0
2013814,Maldon,0
2013814,Manchester,0
2013814,Marseille,0
2013814,Merthyr Mawr,0
2013814,Middletown,0
2013814,Milan,0
2013814,Minsk,0
2013814,Modena,0
2013814,Moscow,0
2013814,Munich,0
2013814,Mönchengladbach,0
2013814,Nancy,0
2013814,Naples,0
2013814,Narford,0
2013814,New Haven,0
2013814,New Rochelle,0
2013814,New York,0
2013814,Newport,0
2013814,NoInfo,1
2013814,Novara,0
2013814,Oakland,0
2013814,Oswestry,0
2013814,Oxford,0
2013814,Palermo,0
2013814,Paris,0
2013814,Parma,0
2013814,Pavia,0
2013814,Pisa,0
2013814,Poppi,0
2013814,Prato,0
2013814,Princeton,0
2013814,Providence,0
2013814,Queensferry,0
2013814,Ravenna,0
2013814,Rhodes,0
2013814,Riga,0
2013814,Rio de Janeiro,0
2013814,Rome,0
2013814,San Casciano in Val di Pesa,0
2013814,San Gimignano,0
2013814,San Marino,0
2013814,Santiago de Compostela,0
2013814,Sassari,0
2013814,Savona,0
2013814,Schweinfurt,0
2013814,Siena,0
2013814,Skirling,0
2013814,Sonning,0
2013814,South Hadley,0
2013814,St Petersburg,0
2013814,Stanford,0
2013814,Stowe,0
2013814,Stuttgart,0
2013814,Sudbury,0
2013814,Thenford,0
2013814,Tokyo,0
2013814,Tours,0
2013814,Treia,0
2013814,Treviso,0
2013814,Trieste,0
2013814,Trivignano,0
2013814,Turin,0
2013814,University of Notre Dame,0
2013814,Uppsala,0
2013814,Urbana,0
2013814,Vatican City,0
2013814,Venice,0
2013814,Verona,0
2013814,Vienna,0
2013814,Washington,0
2013814,Wellesley,0
2013814,Williamstown,0
2013814,Woodstock,0
2013814,Worcester,0
2013814,Wroclaw,0
2013814,Zurich,0
2013851,Althorp,0
2013851,Amsterdam,0
2013851,Arezzo,0
2013851,Athens,2
2013851,Augsburg,0
2013851,Baltimore,0
2013851,Barcelona,0
2013851,Barga,0
2013851,Berlin,0
2013851,Besançon,0
2013851,Bibbiena,0
2013851,Blenheim Palace,0
2013851,Bloomington,0
2013851,Bologna,0
2013851,Boston,0
2013851,Brunswick,0
2013851,Brussels,0
2013851,Camaldoli,0
2013851,Cambridge,0
2013851,Cambrils,0
2013851,Capaccio,0
2013851,Carpentras,0
2013851,Castiglione,0
2013851,Charlottesville,0
2013851,Chatsworth House,0
2013851,Chicago,0
2013851,Chiusa di Pesio,0
2013851,Cincinnati,0
2013851,Claremont,0
2013851,Cologne,0
2013851,Cologny,0
2013851,Copenhagen,0
2013851,Crowan,0
2013851,Dresden,0
2013851,Dunecht,0
2013851,East of England,0
2013851,Edensor,0
2013851,Edinburgh,0
2013851,England,0
2013851,Europe,0
2013851,Euston,0
2013851,Figline Valdarno,0
2013851,Florence,1
2013851,Fosbury,0
2013851,Frankfurt am Main,0
2013851,Fratta Polesine,0
2013851,Gemeente Amsterdam,0
2013851,Gemeente Den Haag,0
2013851,Geneva,0
2013851,Genoa,0
2013851,Glasgow,0
2013851,Hamburg,0
2013851,Hanover,0
2013851,Iecava,0
2013851,Italy,1
2013851,Ithaca,0
2013851,Jenkintown,0
2013851,Kew,0
2013851,Koper,0
2013851,Latrobe,0
2013851,Leipzig,0
2013851,Livorno,0
2013851,Liège,0
2013851,London,1
2013851,Los Angeles,0
2013851,Lucca,0
2013851,Ludwigsburg,0
2013851,Lviv,0
2013851,Maldon,1
2013851,Manchester,0
2013851,Marseille,0
2013851,Merthyr Mawr,0
2013851,Middletown,0
2013851,Milan,0
2013851,Minsk,0
2013851,Modena,0
2013851,Moscow,0
2013851,Munich,0
2013851,Mönchengladbach,0
2013851,Nancy,0
2013851,Naples,0
2013851,Narford,0
2013851,New Haven,0
2013851,New Rochelle,0
2013851,New York,0
2013851,Newport,0
2013851,NoInfo,1
2013851,Novara,0
2013851,Oakland,0
2013851,Oswestry,0
2013851,Oxford,0
2013851,Palermo,0
2013851,Paris,0
2013851,Parma,0
2013851,Pavia,0
2013851,Pisa,0
2013851,Poppi,0
2013851,Prato,0
2013851,Princeton,0
2013851,Providence,0
2013851,Queensferry,0
2013851,Ravenna,0
2013851,Rhodes,0
2013851,Riga,0
2013851,Rio de Janeiro,0
2013851,Rome,0
2013851,San Casciano in Val di Pesa,0
2013851,San Gimignano,0
2013851,San Marino,0
2013851,Santiago de Compostela,0
2013851,Sassari,0
2013851,Savona,0
2013851,Schweinfurt,0
2013851,Siena,0
2013851,Skirling,0
2013851,Sonning,0
2013851,South Hadley,0
2013851,St Petersburg,0
2013851,Stanford,0
2013851,Stowe,0
2013851,Stuttgart,0
2013851,Sudbury,0
2013851,Thenford,0
2013851,Tokyo,0
2013851,Tours,0
2013851,Treia,0
2013851,Treviso,0
2013851,Trieste,0
2013851,Trivignano,0
2013851,Turin,0
2013851,University of Notre Dame,0
2013851,Uppsala,0
2013851,Urbana,0
2013851,Vatican City,0
2013851,Venice,0
2013851,Verona,0
2013851,Vienna,0
2013851,Washington,0
2013851,Wellesley,0
2013851,Williamstown,0
2013851,Woodstock,0
2013851,Worcester,0
2013851,Wroclaw,0
2013851,Zurich,0
2016450,Althorp,0
2016450,Amsterdam,0
2016450,Arezzo,0
2016450,Athens,0
2016450,Augsburg,0
2016450,Baltimore,0
2016450,Barcelona,0
2016450,Barga,0
2016450,Berlin,0
2016450,Besançon,0
2016450,Bibbiena,0
2016450,Blenheim Palace,0
2016450,Bloomington,0
2016450,Bologna,0
2016450,Boston,0
2016450,Brunswick,0
2016450,Brussels,0
2016450,Camaldoli,0
2016450,Cambridge,0
2016450,Cambrils,0
2016450,Capaccio,0
2016450,Carpentras,0
2016450,Castiglione,0
2016450,Charlottesville,0
2016450,Chatsworth House,0
2016450,Chicago,0
2016450,Chiusa di Pesio,0
2016450,Cincinnati,0
2016450,Claremont,0
2016450,Cologne,0
2016450,Cologny,0
2016450,Copenhagen,0
2016450,Crowan,0
2016450,Dresden,0
2016450,Dunecht,0
2016450,East of England,0
2016450,Edensor,0
2016450,Edinburgh,0
2016450,England,0
2016450,Europe,0
2016450,Euston,0
2016450,Figline Valdarno,0
2016450,Florence,2
2016450,Fosbury,0
2016450,Frankfurt am Main,0
2016450,Fratta Polesine,0
2016450,Gemeente Amsterdam,0
2016450,Gemeente Den Haag,0
2016450,Geneva,0
2016450,Genoa,0
2016450,Glasgow,0
2016450,Hamburg,0
2016450,Hanover,0
2016450,Iecava,0
2016450,Italy,0
2016450,Ithaca,0
2016450,Jenkintown,0
2016450,Kew,0
2016450,Koper,1
2016450,Latrobe,0
2016450,Leipzig,0
2016450,Livorno,0
2016450,Liège,0
2016450,London,0
2016450,Los Angeles,0
2016450,Lucca,0
2016450,Ludwigsburg,0
2016450,Lviv,0
2016450,Maldon,0
2016450,Manchester,0
2016450,Marseille,0
2016450,Merthyr Mawr,0
2016450,Middletown,0
2016450,Milan,0
2016450,Minsk,0
2016450,Modena,0
2016450,Moscow,0
2016450,Munich,0
2016450,Mönchengladbach,0
2016450,Nancy,0
2016450,Naples,0
2016450,Narford,0
2016450,New Haven,0
2016450,New Rochelle,0
2016450,New York,0
2016450,Newport,0
2016450,NoInfo,1
2016450,Novara,0
2016450,Oakland,0
2016450,Oswestry,0
2016450,Oxford,0
2016450,Palermo,0
2016450,Paris,0
2016450,Parma,0
2016450,Pavia,0
2016450,Pisa,0
2016450,Poppi,0
2016450,Prato,0
2016450,Princeton,0
2016450,Providence,0
2016450,Queensferry,0
2016450,Ravenna,0
2016450,Rhodes,0
2016450,Riga,0
2016450,Rio de Janeiro,0
2016450,Rome,0
2016450,San Casciano in Val di Pesa,0
2016450,San Gimignano,0
2016450,San Marino,0
2016450,Santiago de Compostela,0
2016450,Sassari,0
2016450,Savona,0
2016450,Schweinfurt,0
2016450,Siena,0
2016450,Skirling,0
2016450,Sonning,0
2016450,South Hadley,0
2016450,St Petersburg,0
2016450,Stanford,0
2016450,Stowe,0
2016450,Stuttgart,0
2016450,Sudbury,0
2016450,Thenford,0
2016450,Tokyo,0
2016450,Tours,0
2016450,Treia,0
2016450,Treviso,0
2016450,Trieste,0
2016450,Trivignano,0
2016450,Turin,0
2016450,University of Notre Dame,0
2016450,Uppsala,0
2016450,Urbana,0
2016450,Vatican City,0
2016450,Venice,3
2016450,Verona,0
2016450,Vienna,0
2016450,Washington,0
2016450,Wellesley,0
2016450,Williamstown,0
2016450,Woodstock,0
2016450,Worcester,0
2016450,Wroclaw,0
2016450,Zurich,0
2019494,Althorp,0
2019494,Amsterdam,0
2019494,Arezzo,0
2019494,Athens,0
2019494,Augsburg,0
2019494,Baltimore,0
2019494,Barcelona,0
2019494,Barga,0
2019494,Berlin,0
2019494,Besançon,0
2019494,Bibbiena,0
2019494,Blenheim Palace,0
2019494,Bloomington,0
2019494,Bologna,0
2019494,Boston,0
2019494,Brunswick,0
2019494,Brussels,0
2019494,Camaldoli,0
2019494,Cambridge,0
2019494,Cambrils,0
2019494,Capaccio,0
2019494,Carpentras,0
2019494,Castiglione,0
2019494,Charlottesville,0
2019494,Chatsworth House,0
2019494,Chicago,0
2019494,Chiusa di Pesio,0
2019494,Cincinnati,0
2019494,Claremont,0
2019494,Cologne,0
2019494,Cologny,0
2019494,Copenhagen,0
2019494,Crowan,0
2019494,Dresden,0
2019494,Dunecht,0
2019494,East of England,0
2019494,Edensor,0
2019494,Edinburgh,0
2019494,England,0
2019494,Europe,0
2019494,Euston,0
2019494,Figline Valdarno,0
2019494,Florence,1
2019494,Fosbury,0
2019494,Frankfurt am Main,0
2019494,Fratta Polesine,0
2019494,Gemeente Amsterdam,0
2019494,Gemeente Den Haag,0
2019494,Geneva,0
2019494,Genoa,0
2019494,Glasgow,0
2019494,Hamburg,0
2019494,Hanover,0
2019494,Iecava,0
2019494,Italy,0
2019494,Ithaca,0
2019494,Jenkintown,0
2019494,Kew,0
2019494,Koper,0
2019494,Latrobe,0
2019494,Leipzig,0
2019494,Livorno,0
2019494,Liège,0
2019494,London,0
2019494,Los Angeles,0
2019494,Lucca,0
2019494,Ludwigsburg,0
2019494,Lviv,0
2019494,Maldon,0
2019494,Manchester,0
2019494,Marseille,0
2019494,Merthyr Mawr,0
2019494,Middletown,0
2019494,Milan,1
2019494,Minsk,0
2019494,Modena,0
2019494,Moscow,0
2019494,Munich,0
2019494,Mönchengladbach,0
2019494,Nancy,0
2019494,Naples,0
2019494,Narford,0
2019494,New Haven,0
2019494,New Rochelle,0
2019494,New York,0
2019494,Newport,0
2019494,NoInfo,2
2019494,Novara,0
2019494,Oakland,0
2019494,Oswestry,0
2019494,Oxford,0
2019494,Palermo,0
2019494,Paris,0
2019494,Parma,0
2019494,Pavia,0
2019494,Pisa,0
2019494,Poppi,0
2019494,Prato,0
2019494,Princeton,0
2019494,Providence,0
2019494,Queensferry,0
2019494,Ravenna,0
2019494,Rhodes,0
2019494,Riga,0
2019494,Rio de Janeiro,0
2019494,Rome,0
2019494,San Casciano in Val di Pesa,0
2019494,San Gimignano,0
2019494,San Marino,0
2019494,Santiago de Compostela,0
2019494,Sassari,0
2019494,Savona,0
2019494,Schweinfurt,0
2019494,Siena,0
2019494,Skirling,0
2019494,Sonning,0
2019494,South Hadley,0
2019494,St Petersburg,0
2019494,Stanford,0
2019494,Stowe,0
2019494,Stuttgart,0
2019494,Sudbury,0
2019494,Thenford,0
2019494,Tokyo,0
2019494,Tours,0
2019494,Treia,0
2019494,Treviso,0
2019494,Trieste,0
2019494,Trivignano,0
2019494,Turin,0
2019494,University of Notre Dame,0
2019494,Uppsala,0
2019494,Urbana,0
2019494,Vatican City,0
2019494,Venice,0
2019494,Verona,0
2019494,Vienna,0
2019494,Washington,0
2019494,Wellesley,0
2019494,Williamstown,0
2019494,Woodstock,0
2019494,Worcester,0
2019494,Wroclaw,0
2019494,Zurich,0
2117472,Althorp,0
2117472,Amsterdam,0
2117472,Arezzo,0
2117472,Athens,0
2117472,Augsburg,0
2117472,Baltimore,0
2117472,Barcelona,0
2117472,Barga,0
2117472,Berlin,0
2117472,Besançon,0
2117472,Bibbiena,0
2117472,Blenheim Palace,0
2117472,Bloomington,0
2117472,Bologna,0
2117472,Boston,0
2117472,Brunswick,0
2117472,Brussels,0
2117472,Camaldoli,0
2117472,Cambridge,0
2117472,Cambrils,0
2117472,Capaccio,0
2117472,Carpentras,0
2117472,Castiglione,0
2117472,Charlottesville,0
2117472,Chatsworth House,0
2117472,Chicago,0
2117472,Chiusa di Pesio,0
2117472,Cincinnati,0
2117472,Claremont,0
2117472,Cologne,0
2117472,Cologny,0
2117472,Copenhagen,0
2117472,Crowan,0
2117472,Dresden,0
2117472,Dunecht,0
2117472,East of England,0
2117472,Edensor,0
2117472,Edinburgh,0
2117472,England,0
2117472,Europe,0
2117472,Euston,0
2117472,Figline Valdarno,0
2117472,Florence,1
2117472,Fosbury,0
2117472,Frankfurt am Main,0
2117472,Fratta Polesine,0
2117472,Gemeente Amsterdam,0
2117472,Gemeente Den Haag,0
2117472,Geneva,0
2117472,Genoa,0
2117472,Glasgow,0
2117472,Hamburg,0
2117472,Hanover,0
2117472,Iecava,0
2117472,Italy,0
2117472,Ithaca,0
2117472,Jenkintown,0
2117472,Kew,0
2117472,Koper,0
2117472,Latrobe,0
2117472,Leipzig,0
2117472,Livorno,0
2117472,Liège,0
2117472,London,0
2117472,Los Angeles,0
2117472,Lucca,0
2117472,Ludwigsburg,0
2117472,Lviv,0
2117472,Maldon,0
2117472,Manchester,0
2117472,Marseille,0
2117472,Merthyr Mawr,0
2117472,Middletown,0
2117472,Milan,0
2117472,Minsk,0
2117472,Modena,0
2117472,Moscow,0
2117472,Munich,0
2117472,Mönchengladbach,0
2117472,Nancy,0
2117472,Naples,0
2117472,Narford,0
2117472,New Haven,0
2117472,New Rochelle,0
2117472,New York,0
2117472,Newport,0
2117472,NoInfo,1
2117472,Novara,0
2117472,Oakland,0
2117472,Oswestry,0
2117472,Oxford,0
2117472,Palermo,0
2117472,Paris,0
2117472,Parma,0
2117472,Pavia,0
2117472,Pisa,0
2117472,Poppi,0
2117472,Prato,0
2117472,Princeton,0
2117472,Providence,0
2117472,Queensferry,0
2117472,Ravenna,0
2117472,Rhodes,0
2117472,Riga,0
2117472,Rio de Janeiro,0
2117472,Rome,0
2117472,San Casciano in Val di Pesa,0
2117472,San Gimignano,0
2117472,San Marino,0
2117472,Santiago de Compostela,0
2117472,Sassari,0
2117472,Savona,0
2117472,Schweinfurt,0
2117472,Siena,0
2117472,Skirling,0
2117472,Sonning,0
2117472,South Hadley,0
2117472,St Petersburg,0
2117472,Stanford,0
2117472,Stowe,0
2117472,Stuttgart,0
2117472,Sudbury,0
2117472,Thenford,0
2117472,Tokyo,0
2117472,Tours,0
2117472,Treia,0
2117472,Treviso,0
2117472,Trieste,0
2117472,Trivignano,0
2117472,Turin,0
2117472,University of Notre Dame,0
2117472,Uppsala,0
2117472,Urbana,0
2117472,Vatican City,0
2117472,Venice,0
2117472,Verona,0
2117472,Vienna,1
2117472,Washington,0
2117472,Wellesley,0
2117472,Williamstown,0
2117472,Woodstock,0
2117472,Worcester,0
2117472,Wroclaw,0
2117472,Zurich,0
2126770,Althorp,0
2126770,Amsterdam,0
2126770,Arezzo,0
2126770,Athens,0
2126770,Augsburg,0
2126770,Baltimore,0
2126770,Barcelona,0
2126770,Barga,0
2126770,Berlin,0
2126770,Besançon,0
2126770,Bibbiena,0
2126770,Blenheim Palace,0
2126770,Bloomington,0
2126770,Bologna,0
2126770,Boston,0
2126770,Brunswick,0
2126770,Brussels,0
2126770,Camaldoli,0
2126770,Cambridge,0
2126770,Cambrils,0
2126770,Capaccio,0
2126770,Carpentras,0
2126770,Castiglione,0
2126770,Charlottesville,0
2126770,Chatsworth House,0
2126770,Chicago,0
2126770,Chiusa di Pesio,0
2126770,Cincinnati,0
2126770,Claremont,0
2126770,Cologne,0
2126770,Cologny,0
2126770,Copenhagen,0
2126770,Crowan,0
2126770,Dresden,0
2126770,Dunecht,0
2126770,East of England,0
2126770,Edensor,0
2126770,Edinburgh,0
2126770,England,0
2126770,Europe,0
2126770,Euston,0
2126770,Figline Valdarno,0
2126770,Florence,1
2126770,Fosbury,0
2126770,Frankfurt am Main,0
2126770,Fratta Polesine,0
2126770,Gemeente Amsterdam,0
2126770,Gemeente Den Haag,0
2126770,Geneva,0
2126770,Genoa,0
2126770,Glasgow,0
